,loadingOrder,Port,longitude,latitude,longitude_int,latitude_int
441,SW450504504253,BDCGP,91.799678,22.302295,91,22
442,OQ903663330757,BDCGP,91.798742,22.304613,91,22
443,LF964516407908,BDCGP,91.814503,21.941273000000002,91,21
444,QC203803768979,BDCGP,91.798375,22.300878,91,22
445,NU360656448028,BDCGP,91.79770500000001,22.300738,91,22
446,DN543066860487,BDCGP,91.793617,22.290467,91,22
447,QW295469447357,BDCGP,91.814503,21.941273000000002,91,21
448,QM893006582011,BDCGP,91.80032,22.302908,91,22
449,LD152567597686,BDCGP,91.8005,22.09585,91,22
450,JR139551734314,BDCGP,91.80032,22.302908,91,22
451,SU748390758395,BDCGP,91.797107,22.29574,91,22
452,KQ394469760596,BDCGP,91.80032,22.302908,91,22
453,YD682574177078,BDCGP,91.793862,22.292565,91,22
454,RR578179684720,BDCGP,91.804917,22.310305,91,22
455,BA420818973721,BDCGP,91.814503,21.941273000000002,91,21
456,RG988000978115,BDCGP,91.797117,22.296617,91,22
457,QJ128568917372,BDCGP,91.79645699999999,22.295588000000002,91,22
458,LO989172554403,BDCGP,91.80313199999999,22.308985,91,22
459,XB339558214159,BDCGP,91.802538,22.305618,91,22
460,GC325034621194,BDCGP,91.797117,22.296617,91,22
461,YT750078437816,BDCGP,91.793862,22.292565,91,22
462,JN133781416753,BDCGP,91.80032,22.302908,91,22
463,QB874804138484,BDCGP,91.79770500000001,22.300738,91,22
464,RN891430798430,BDCGP,91.814503,21.941273000000002,91,21
465,HT658329240841,BDCGP,91.766917,22.1916,91,22
466,BB975482080134,BDCGP,91.79870799999999,22.304527,91,22
467,BN555141417474,BDCGP,91.725502,21.9592,91,21
468,WS822965669677,BDCGP,91.79871700000001,22.304498000000002,91,22
469,ON920437384419,BDCGP,91.79664,22.30136,91,22
470,UY257249479444,BDCGP,91.800087,22.306332,91,22
471,GH542349177901,BDCGP,91.795017,22.29605,91,22
472,ZF676594333452,BDCGP,91.814503,21.941273000000002,91,21
473,IF325078954863,BDCGP,91.801503,22.307957000000002,91,22
474,RJ715504008441,BDCGP,91.79645699999999,22.295588000000002,91,22
475,RW247539712023,BDCGP,91.80032,22.302908,91,22
476,RC537232960964,BDCGP,91.8005,22.09585,91,22
477,SK358898418731,BDCGP,91.80330699999999,22.304492,91,22
478,WQ697576763914,BDCGP,91.80162,22.305683,91,22
479,AL276668060219,BDCGP,91.796625,22.301347,91,22
480,WT366235003686,BDCGP,91.799678,22.302295,91,22
481,XY824105982648,BDCGP,91.79383,22.292597,91,22
482,UG408523725431,BDCGP,91.798688,22.304548,91,22
483,VI803561104863,BDCGP,91.7978,22.297417000000003,91,22
484,KU361661376755,BDCGP,91.794433,22.2929,91,22
485,TJ715196832757,BDCGP,91.79392800000001,22.292507999999998,91,22
486,VY580739886797,BDCGP,91.80135,22.303448,91,22
487,VS768064830289,BDCGP,91.798288,22.29853,91,22
488,ES543131074070,BDCGP,91.80032,22.302908,91,22
489,JI343164998639,BDCGP,91.796678,22.301357,91,22
490,MK148625633688,BDCGP,91.803943,22.306425,91,22
491,XG911576441089,BDCGP,91.80330699999999,22.304492,91,22
492,DY104055768858,BDCGP,91.793787,22.292293,91,22
493,ND316782446890,BDCGP,91.799678,22.302295,91,22
494,WU693562483773,BDCGP,91.8005,22.09585,91,22
495,ZG507090357313,BDCGP,91.800028,22.301061999999998,91,22
496,FA840475236434,BDCGP,91.794333,22.292415,91,22
497,GK389772079740,BDCGP,91.800263,22.306528,91,22
498,LD601437831385,BDCGP,91.798742,22.304613,91,22
499,MX345463567083,BDCGP,91.793617,22.290467,91,22
500,WL619695291565,BDCGP,91.7967,22.301412,91,22
501,YE160750187881,BDCGP,91.793888,22.292395000000003,91,22
502,YM777102975898,BDCGP,91.79770500000001,22.300738,91,22
503,MH955906055338,BDCGP,91.798755,22.304823000000003,91,22
504,XE312045157696,BDCGP,91.793802,22.292422,91,22
505,MY306638712925,BDCGP,91.797117,22.296617,91,22
506,NZ512018606252,BDCGP,91.80292,22.308953,91,22
507,VZ834426879123,BDCGP,91.799678,22.302295,91,22
508,FC759401407383,BDCGP,91.7978,22.297417000000003,91,22
509,RM142551383558,BDCGP,91.797117,22.296617,91,22
510,IW766833513792,BDCGP,91.797117,22.296617,91,22
511,LM610689451391,BDCGP,91.798462,22.300178,91,22
512,WT146537486428,BDCGP,91.803943,22.306425,91,22
513,UA265562517114,BDCGP,91.706345,22.130689999999998,91,22
514,QS478566781574,BDCGP,91.725502,21.9592,91,21
515,NV647790854328,BDCGP,91.80032,22.302908,91,22
516,DH787991216022,BDCGP,91.798462,22.300178,91,22
517,FK414455019104,BDCGP,91.801503,22.307957000000002,91,22
518,RS557752208467,BELAWAN,98.71794799999999,3.796467,98,3
519,HR304285912892,BELAWAN,98.71777800000001,3.796938,98,3
520,HP454605790503,BELAWAN,98.71794799999999,3.796467,98,3
521,TS671256220312,BELAWAN,98.71794799999999,3.796467,98,3
522,ZO181067902214,BELAWAN,98.71794799999999,3.796467,98,3
523,VE137312425041,BELAWAN,98.717253,3.795813,98,3
524,OE262593813351,BELAWAN,98.717765,3.7965699999999996,98,3
525,PE569079152743,BELAWAN,98.717765,3.7965699999999996,98,3
526,NO714179740742,BELAWAN,98.717253,3.795813,98,3
527,VP125866261073,BELAWAN,98.71794799999999,3.796467,98,3
528,JZ810069594639,BELAWAN,98.717253,3.795813,98,3
529,DS447342490482,BEY,35.531812,33.91067,35,33
530,TV182023893633,BEZEE,3.185022,51.346268,3,51
531,TS452238883448,BFOUA,-4.015712000000001,5.274022,-4,5
532,KY289789300557,BFOUA,-4.01435,5.272372,-4,5
533,EV229863864786,BFOUA,-4.013872,5.274083,-4,5
534,QV342179914158,BFOUA,-4.013558,5.274312,-4,5
535,PT939024452498,BFOUA,-4.013597,5.274158,-4,5
536,MZ897215456481,BFOUA,-4.014828,5.27422,-4,5
537,FE653970796988,BFOUA,-4.015312000000001,5.273735,-4,5
538,RJ684177103167,BFOUA,-4.0141599999999995,5.2723580000000005,-4,5
539,RH458532208337,BFOUA,-4.013667,5.274,-4,5
540,GK666618733293,BFOUA,-4.015178,5.274285,-4,5
541,UY923006555259,BHBAH,50.711448,26.184698,50,26
542,TX172120486100,BHBAH,50.710883,26.184507,50,26
543,SV714951441175,BHBAH,50.711138,26.182958,50,26
544,ZI259021145161,BHBAH,50.712098,26.185215,50,26
545,HD350181762339,BHBAH,50.712540000000004,26.184404999999998,50,26
546,VK394539532833,BHBAH,50.713017,26.184983,50,26
547,TR462589085721,BHBAH,50.7125,26.184333,50,26
548,OH274400624046,BHBAH,50.713778000000005,26.182118,50,26
549,DQ726183919293,BJCOO,2.4215400000000002,6.345587,2,6
550,RA257282241004,BJCOO,1.590025,5.7433,1,5
551,CN360066988772,BJCOO,2.422483,6.346322,2,6
552,KA509859739295,BJCOO,2.4216729999999997,6.345672,2,6
553,KU985913723068,BJCOO,2.4219999999999997,6.346,2,6
554,FZ374484434286,BJCOO,2.4217869999999997,6.345633,2,6
555,YN417056818429,BJCOO,2.421668,6.3459330000000005,2,6
556,HQ136499918427,BJCOO,2.4225,6.346667,2,6
557,VB553837390017,BLANTYRE,31.024216999999997,-29.880437,31,-29
558,MI481329927410,BLANTYRE,31.0174,-29.879113,31,-29
559,FP813761460258,BLANTYRE,31.018425,-29.878708000000003,31,-29
560,CH746542890125,BLANTYRE,31.017345000000002,-29.879109999999997,31,-29
561,IT177474847833,BLANTYRE,31.017498,-29.87898,31,-29
562,AH607569652852,BLANTYRE,31.024216999999997,-29.880437,31,-29
563,FO315846377504,BLANTYRE,31.01715,-29.879116999999997,31,-29
564,HU162651722686,BLANTYRE,31.025025,-29.882509999999996,31,-29
565,GO960571300617,BLANTYRE,31.018693,-29.878682,31,-29
566,HR734264553459,BLANTYRE,31.025025,-29.882509999999996,31,-29
567,US582781125677,BLANTYRE,31.018693,-29.878682,31,-29
568,EX520623543751,BLANTYRE,31.017321999999997,-29.878366999999997,31,-29
569,YC726931182966,BLANTYRE WAREHOUSE_MALAWI,39.295708000000005,-6.837789999999999,39,-6
570,CJ169562675033,BNMUA,115.07071699999999,5.023333,115,5
571,DW964812293286,BNMUH,115.108317,5.0915,115,5
572,RX416779707565,BOGOTA,-75.536767,10.402047999999999,-75,10
573,PN873754278438,BOSRZ,-70.15565699999999,-20.204375,-70,-20
574,RW251837558309,BOSRZ,-70.155273,-20.204417000000003,-70,-20
575,UR999562548431,BOSRZ,-70.155557,-20.203785,-70,-20
576,JF324102977862,BOSRZ,-70.265253,-20.20488,-70,-20
577,GT658412778355,BOSRZ,-70.155467,-20.203653,-70,-20
578,GH239115467914,BRMAN,-59.9988,-3.157755,-59,-3
579,RD610410468431,BRMAN,-59.99883199999999,-3.158185,-59,-3
580,MG638610240325,BRMAN,-59.998912,-3.158518,-59,-3
581,ZV717538451095,BRMAN,-59.998913,-3.157593,-59,-3
582,OR543643725522,BRMAN,-59.998378,-3.158095,-59,-3
583,RG122918443146,BRMAN,-59.99836,-3.158775,-59,-3
584,UA968751082675,BRMAN,-59.988102000000005,-3.164072,-59,-3
585,QQ475351850648,BRMAN,-59.998913,-3.157593,-59,-3
586,OB509912767214,BRMAN,-59.998615,-3.157685,-59,-3
587,UH472917817015,BRMAN,-59.99874499999999,-3.157737,-59,-3
588,SR209762127313,BRMAN,-59.998000000000005,-3.159333,-59,-3
589,TO695020806603,BRMAN,-59.998000000000005,-3.159333,-59,-3
590,OC870187074157,BRMAN,-59.998000000000005,-3.159333,-59,-3
591,XX594634592814,BRMAN,-59.99883199999999,-3.158185,-59,-3
592,JG186221340711,BRMAN,-59.998913,-3.157593,-59,-3
593,RH262065455679,BRMAN,-59.988503,-3.164278,-59,-3
594,UI473984888772,BRMAN,-59.998615,-3.157685,-59,-3
595,CY681788091940,BRMAN,-59.998913,-3.157593,-59,-3
596,ZD751073991963,BRMAN,-59.997515,-3.158007,-59,-3
597,BK637951391608,BRMAN,-59.998912,-3.158518,-59,-3
598,TM155424115649,BRMAN,-59.997515,-3.158007,-59,-3
599,HB167907235410,BRMAN,-59.998667000000005,-3.157667,-59,-3
600,QR743318925834,BRMAN,-59.99964,-3.1590279999999997,-59,-3
601,YT525835287062,BRMAN,-59.9988,-3.157755,-59,-3
602,PB517233998740,BRMAN,-59.988513,-3.1644200000000002,-59,-3
603,WB832478374550,BRMAN,-59.99874499999999,-3.157737,-59,-3
604,MO835113243193,BRMAN,-59.998732999999994,-3.15762,-59,-3
605,GT479992023026,BRMAN,-59.988503,-3.164278,-59,-3
606,JR838416044296,BRMAN,-59.987958,-3.1638900000000003,-59,-3
607,KO712896174135,BRMAN,-59.99874499999999,-3.157737,-59,-3
608,VG478097172733,BRMAN,-59.99859300000001,-3.1576,-59,-3
609,NX660306157311,BRMAN,-59.988447,-3.1642799999999998,-59,-3
610,NJ584589366014,BRMAN,-59.99859300000001,-3.1576,-59,-3
611,VR299665235048,BRMAN,-59.99836,-3.158775,-59,-3
612,MS111323254516,BRMAN,-59.99964,-3.1590279999999997,-59,-3
613,WY907535078789,BRMAN,-59.998913,-3.157593,-59,-3
614,KZ955457416781,BRMAN,-59.99859300000001,-3.1576,-59,-3
615,EH475811629535,BRMAN,-59.99874499999999,-3.157737,-59,-3
616,UF198930429447,BRMAN,-59.99874499999999,-3.157737,-59,-3
617,SM242324352918,BRMAN,-59.99964,-3.1590279999999997,-59,-3
618,KQ740780637892,BRMAN,-59.99874499999999,-3.157737,-59,-3
619,MD431552335853,BRMAN,-59.99874499999999,-3.157737,-59,-3
620,GC135593830937,BRMAN,-59.99964,-3.1590279999999997,-59,-3
621,YY336965509058,BRMAN,-59.997515,-3.158007,-59,-3
622,TB520288017953,BRMAN,-59.998913,-3.157593,-59,-3
623,MX892459072725,BRMAN,-59.99836,-3.158775,-59,-3
624,FK192012109677,BRMAN,-59.987958,-3.1638900000000003,-59,-3
625,UB860855236594,BRMAN,-59.998913,-3.157593,-59,-3
626,AD337174254498,BRMAN,-59.998000000000005,-3.159333,-59,-3
627,UO624188233622,BRMAN,-59.99836,-3.158775,-59,-3
628,IX234520810112,BRMAN,-59.99964,-3.1590279999999997,-59,-3
629,ZP165376755175,BRMAN,-59.998913,-3.157593,-59,-3
630,GY979611427661,BRMAN,-59.99883199999999,-3.157907,-59,-3
631,WW200482173427,BRMAN,-59.99883199999999,-3.158185,-59,-3
632,LB287704269380,BRMAN,-59.99883199999999,-3.158185,-59,-3
633,JK606603839782,BRMAN,-59.998812,-3.15777,-59,-3
634,UL153665369520,BRMAO,-59.998328,-3.158183,-59,-3
635,HK173901248401,BRMAO,-59.998328,-3.158183,-59,-3
636,TQ987816485417,BRMAO,-59.998328,-3.158183,-59,-3
637,AM933816268155,BRMAO,-59.998667000000005,-3.158,-59,-3
638,PO490751546125,BRMAO,-59.998377000000005,-3.158647,-59,-3
639,UH489037889127,BRMAO,-59.998377000000005,-3.158647,-59,-3
640,LC287923931346,BRSSZ,-47.183423,-25.073204999999998,-47,-25
641,LC607456126389,BRSSZ,-46.318643,-23.927001999999998,-46,-23
642,XP872049570400,BRSSZ,-46.318717,-23.926333,-46,-23
643,FU946224435331,BRSSZ,-46.32023,-23.927807,-46,-23
644,CN697517939351,BRSSZ,-47.983523,-25.785925,-47,-25
645,XQ152024708106,BRSSZ,-46.353362,-23.920232000000002,-46,-23
646,LC163965313524,BRSSZ,-46.317583,-23.927247,-46,-23
647,LO809495788165,BRSSZ,-46.29394,-23.964243,-46,-23
648,YC563187217255,BRSSZ,-46.293727000000004,-23.964297,-46,-23
649,VB741491288450,BRSSZ,-46.293847,-23.964443,-46,-23
650,CQ692081464041,BRSSZ,-46.320433,-23.925567,-46,-23
651,CQ715891837753,BRSSZ,-46.321233,-23.925467,-46,-23
652,IA574503708752,BRSSZ,-46.292066999999996,-23.966433,-46,-23
653,CR201001176278,BRSSZ,-46.942372999999996,-24.892853,-46,-24
654,CR658938101380,BRSSZ,-46.294103,-23.972527,-46,-23
655,XV885923881110,BRSSZ,-46.32009,-23.927288,-46,-23
656,CS544746824234,BRSSZ,-46.293671999999994,-23.964232,-46,-23
657,CS709821713441,BRSSZ,-46.296279999999996,-23.962038,-46,-23
658,TD208529582023,BRSSZ,-46.317075,-23.926267000000003,-46,-23
659,UZ202945921914,BRSSZ,-46.316248,-23.928147,-46,-23
660,LI929563528066,BRSSZ,-46.317648,-23.928402,-46,-23
661,LF831360584575,BRSSZ,-46.320433,-23.925567,-46,-23
662,XZ958496208898,BRSSZ,-48.075795,-25.866965,-48,-25
663,UY150633108696,BRSSZ,-46.321197,-23.926963,-46,-23
664,QC929487461555,BRSSZ,-46.320322999999995,-23.925757,-46,-23
665,LG591954639070,BRSSZ,-46.320833,-23.926367000000003,-46,-23
666,LI727426539401,BRSSZ,-46.296667,-23.963167000000002,-46,-23
667,FY391931869614,BRSSZ,-46.309775,-23.992708,-46,-23
668,QE328433812963,BRSSZ,-46.320283,-23.925233,-46,-23
669,UY468612438289,BRSSZ,-46.31726,-23.925587,-46,-23
670,LG865668079898,BRSSZ,-46.317102,-23.926478,-46,-23
671,XX972762585679,BRSSZ,-46.318582,-23.925467,-46,-23
672,HZ472315307064,BRSSZ,-46.317102,-23.926478,-46,-23
673,XZ862809135987,BRSSZ,-43.203067,-22.87365,-43,-22
674,GB112529831118,BRSSZ,-46.320218,-23.926202,-46,-23
675,UZ685324615179,BRSSZ,-46.296279999999996,-23.962038,-46,-23
676,TF364328094097,BRSSZ,-46.296279999999996,-23.962038,-46,-23
677,YB875693996206,BRSSZ,-46.299882000000004,-23.961923000000002,-46,-23
678,GA367623411483,BRSSZ,-46.293817,-23.964173000000002,-46,-23
679,FV348629837692,BRSSZ,-46.318183000000005,-23.926733,-46,-23
680,QI246738487868,BRSSZ,-46.317437,-23.928127,-46,-23
681,QH982097576727,BRSSZ,-46.293683,-23.964113,-46,-23
682,CP130582232767,BRSSZ,-47.100972,-25.087183,-47,-25
683,LE105131865198,BRSSZ,-46.294885,-23.963583,-46,-23
684,CY464082002763,BRSSZ,-46.347845,-23.921552,-46,-23
685,XS194342496284,BRSSZ,-46.294833000000004,-23.96305,-46,-23
686,TC418132331975,BRSSZ,-46.293634999999995,-23.964183,-46,-23
687,YB351413546039,BRSSZ,-46.317412,-23.925622,-46,-23
688,LM633103899232,BRSSZ,-43.203067,-22.87365,-43,-22
689,HY205161871937,BRSSZ,-46.998333,-24.938333,-46,-24
690,CP688025048100,BRSSZ,-46.354763,-23.92018,-46,-23
691,XT707029414838,BRSSZ,-48.558995,-26.160977,-48,-26
692,FV747107187658,BRSSZ,-46.31865,-23.9255,-46,-23
693,XT800825054649,BRSSZ,-46.293932,-23.964953,-46,-23
694,CX570259160984,BRSSZ,-46.317246999999995,-23.927615,-46,-23
695,TC312983535912,BRSSZ,-46.320433,-23.925117,-46,-23
696,UW944682639806,BRSSZ,-46.298438,-23.963033,-46,-23
697,LL238833751268,BRSSZ,-46.321292,-23.925407,-46,-23
698,LF108947719517,BRSSZ,-46.32023,-23.927807,-46,-23
699,GX392856749887,BRSSZ,-46.3183,-23.928617000000003,-46,-23
700,WW430858263075,BRSSZ,-46.317075,-23.926267000000003,-46,-23
701,XP547484692992,BRSSZ,-47.275385,-25.173628,-47,-25
702,IN529979725890,BRSSZ,-46.291596999999996,-23.96643,-46,-23
703,JS331381374914,BRSSZ,-43.203067,-22.87365,-43,-22
704,IN768861542924,BRSSZ,-46.320833,-23.926367000000003,-46,-23
705,EF781910903194,BRSSZ,-46.294333,-23.963967,-46,-23
706,RO827671210473,BRSSZ,-47.335228,-25.197578,-47,-25
707,RP417169625842,BRSSZ,-46.297345,-23.961082,-46,-23
708,IN983686767450,BRSSZ,-46.31783,-23.927088,-46,-23
709,JR421289741183,BRSSZ,-46.316248,-23.928147,-46,-23
710,JR286117598790,BRSSZ,-46.294677,-23.972257,-46,-23
711,SN938647889099,BRSSZ,-46.293578000000004,-23.972493,-46,-23
712,EF287074887379,BRSSZ,-46.318183000000005,-23.926733,-46,-23
713,VM123838058797,BRSSZ,-43.203067,-22.87365,-43,-22
714,EH805158100731,BRSSZ,-48.551567,-26.154657999999998,-48,-26
715,EI115564494414,BRSSZ,-46.291515000000004,-23.966372,-46,-23
716,IO982485221340,BRSSZ,-46.354012,-23.919813,-46,-23
717,WE955865143033,BRSSZ,-46.29481,-23.964785,-46,-23
718,JO793578199453,BRSSZ,-47.780640000000005,-25.613947,-47,-25
719,RR216270701700,BRSSZ,-46.29148,-23.966455,-46,-23
720,FG599055483734,BRSSZ,-46.317443,-23.925565,-46,-23
721,IP934579494276,BRSSZ,-46.317075,-23.926267000000003,-46,-23
722,WC772515186565,BRSSZ,-46.319233000000004,-23.92625,-46,-23
723,IN216952616309,BRSSZ,-46.321197,-23.926963,-46,-23
724,RN610207183381,BRSSZ,-46.377937,-24.098075,-46,-24
725,RJ355156387135,BRSSZ,-46.317437,-23.928127,-46,-23
726,IL413319089038,BRSSZ,-46.319022,-23.925448,-46,-23
727,JY222444540098,BRSSZ,-46.293755,-23.973415,-46,-23
728,JY208595665467,BRSSZ,-46.294833000000004,-23.963333,-46,-23
729,EA911973100936,BRSSZ,-46.349818,-23.921132999999998,-46,-23
730,EB441828896385,BRSSZ,-45.215070000000004,-24.125163,-45,-24
731,JV678698082343,BRSSZ,-46.293698,-23.964057,-46,-23
732,RK811558947460,BRSSZ,-48.604347,-26.185482,-48,-26
733,EC447311581741,BRSSZ,-46.294171999999996,-23.973398,-46,-23
734,IL693986949172,BRSSZ,-46.317075,-23.926267000000003,-46,-23
735,WM315062745827,BRSSZ,-46.297345,-23.961082,-46,-23
736,FJ969891403666,BRSSZ,-46.356671999999996,-24.051875,-46,-24
737,WL694875435084,BRSSZ,-46.31865,-23.9255,-46,-23
738,RM527149407988,BRSSZ,-47.100972,-25.087183,-47,-25
739,ED727299737157,BRSSZ,-46.293618,-23.96428,-46,-23
740,JT762178384898,BRSSZ,-46.555537,-24.443611999999998,-46,-24
741,IM499413290390,BRSSZ,-46.318183000000005,-23.926733,-46,-23
742,JT445933013812,BRSSZ,-46.317102,-23.926478,-46,-23
743,EE386211204273,BRSSZ,-48.600588,-26.184325,-48,-26
744,EE524095288393,BRSSZ,-46.293703,-23.964267,-46,-23
745,SP141429154128,BRSSZ,-45.215070000000004,-24.125163,-45,-24
746,WL717348034702,BRSSZ,-46.292066999999996,-23.966433,-46,-23
747,JM839204653788,BRSSZ,-46.317315,-23.925612,-46,-23
748,JD285108082944,BRSSZ,-46.318954999999995,-23.927412,-46,-23
749,SB141488986945,BRSSZ,-46.321233,-23.925467,-46,-23
750,JC741467177059,BRSSZ,-46.32125,-23.926482999999998,-46,-23
751,FD989217474631,BRSSZ,-46.348102000000004,-23.921438000000002,-46,-23
752,VU468157326619,BRSSZ,-46.3187,-23.925667,-46,-23
753,EV489272004841,BRSSZ,-46.367102,-24.066454999999998,-46,-24
754,SB292471726491,BRSSZ,-46.347752,-23.921505,-46,-23
755,JB911006738204,BRSSZ,-46.296667,-23.963167000000002,-46,-23
756,EU717942603179,BRSSZ,-46.347802,-23.921542000000002,-46,-23
757,IS593689413591,BRSSZ,-46.29697,-23.961042000000003,-46,-23
758,FC998914281926,BRSSZ,-46.317246999999995,-23.927615,-46,-23
759,IZ101769742684,BRSSZ,-46.318484999999995,-23.92895,-46,-23
760,IY631626078116,BRSSZ,-46.3183,-23.928617000000003,-46,-23
761,SH953645989040,BRSSZ,-46.294171999999996,-23.973398,-46,-23
762,IX706410151803,BRSSZ,-48.30342,-26.084768,-48,-26
763,VR138843183532,BRSSZ,-46.318954999999995,-23.927412,-46,-23
764,FB988711277541,BRSSZ,-46.294109999999996,-23.964392999999998,-46,-23
765,FB494605281412,BRSSZ,-48.604323,-26.185551999999998,-48,-26
766,SC237510712765,BRSSZ,-46.2938,-23.964095,-46,-23
767,RT322918839869,BRSSZ,-46.317443,-23.925565,-46,-23
768,IS178471143767,BRSSZ,-46.318583000000004,-23.9255,-46,-23
769,RZ419137926349,BRSSZ,-46.319233000000004,-23.92625,-46,-23
770,WA496400405228,BRSSZ,-46.3183,-23.928617000000003,-46,-23
771,EN352130123116,BRSSZ,-46.291615,-23.96646,-46,-23
772,SK820915680553,BRSSZ,-46.318183000000005,-23.926733,-46,-23
773,EO518679229787,BRSSZ,-46.318717,-23.926333,-46,-23
774,JK368629671978,BRSSZ,-46.292987,-23.973003,-46,-23
775,JJ330475434922,BRSSZ,-46.317246999999995,-23.927615,-46,-23
776,VY590485388224,BRSSZ,-46.291455,-23.9665,-46,-23
777,RW690948286693,BRSSZ,-46.294103,-23.972527,-46,-23
778,RZ437767240145,BRSSZ,-46.353157,-23.920587,-46,-23
779,VX906232709140,BRSSZ,-46.293743,-23.972763,-46,-23
780,JH168153521871,BRSSZ,-46.318509999999996,-23.925445,-46,-23
781,VX103206427545,BRSSZ,-46.317583,-23.927247,-46,-23
782,SK363762735846,BRSSZ,-46.34698,-23.921517,-46,-23
